F45.8,306.4,6
H40.50X2,365.6,6
H40.50X3,365.6,6
H40.50X4,365.6,6
H40.51X2,365.6,6
H40.51X3,365.6,6
H40.51X4,365.6,6
H40.52X2,365.6,6
H40.52X3,365.6,6
H40.52X4,365.6,6
H40.53X2,365.6,6
H40.53X3,365.6,6
H40.53X4,365.6,6
H83.01,386.35,6
H83.02,386.35,6
H83.03,386.35,6
H83.09,386.35,6
H83.2X9,386.55,6
H90.0,389.08,6
H90.11,389.08,6
H90.12,389.08,6
K64.0,455.7,6
K64.1,455.7,6
K64.2,455.7,6
K64.3,455.7,6
O90.89,679.04,6
Q38.3,750.19,6
S09.301A,872.74,6
S09.302A,872.74,6
S09.311A,872.74,6
S09.312A,872.74,6
S09.313A,872.74,6
S09.319A,872.74,6
S09.391A,872.73,6
S09.392A,872.73,6
S09.399A,872.73,6
S22.41XA,807.07,6
S22.41XB,807.17,6
S22.42XA,807.07,6
S22.42XB,807.17,6
S22.43XA,807.07,6
S22.43XB,807.17,6
S47.1XXA,927.9,6
S47.2XXA,927.9,6
T21.71XA,942.52,6
T42.6X1A,967.5,6
T42.6X2A,967.5,6
T42.6X3A,967.5,6
T42.6X4A,967.5,6
T45.8X5A,E934.8,6
T45.8X5S,E934.8,6
Z08,V67.9,6
Z09,V67.4,6
Z11.59,V73.89,6
Z11.6,V75.7,6
Z11.8,V75.4,6
Z13.89,V81.6,6
Z38.4,V33.2,6
Z38.7,V36.2,6
Z38.8,V37.00,6
C96.9,202.95,6
A18.01,711.48,5
A18.02,15.1,5
A18.52,370.31,5
A18.84,424.91,5
A52.03,93.24,5
A52.15,357.4,5
E13.40,357.2,5
E13.49,349.89,5
F03.90,290.13,5
F18.120,305.93,5
F45.8,306.3,5
H40.50X0,365.7,5
H40.50X1,365.71,5
H40.50X2,365.59,5
H40.50X3,365.59,5
H40.50X4,365.59,5
H40.51X0,365.7,5
H40.51X1,365.71,5
H40.51X2,365.59,5
H40.51X3,365.59,5
H40.51X4,365.59,5
H40.52X0,365.7,5
H40.52X1,365.71,5
H40.52X2,365.59,5
H40.52X3,365.59,5
H40.52X4,365.59,5
H40.53X0,365.7,5
H40.53X1,365.71,5
H40.53X2,365.59,5
H40.53X3,365.59,5
H40.53X4,365.59,5
H40.60X2,365.72,5
H40.60X3,365.73,5
H40.60X4,365.74,5
H40.61X2,365.72,5
H40.61X3,365.73,5
H40.61X4,365.74,5
H40.62X2,365.72,5
H40.62X3,365.73,5
H40.62X4,365.74,5
H40.63X2,365.72,5
H40.63X3,365.73,5
H40.63X4,365.74,5
H65.111,381.06,5
H65.112,381.06,5
H65.113,381.06,5
H65.114,381.06,5
H65.115,381.06,5
H65.116,381.06,5
H65.117,381.06,5
H65.119,381.06,5
H74.01,385.09,5
H74.02,385.09,5
H74.03,385.09,5
H74.09,385.09,5
H74.11,385.19,5
H74.12,385.19,5
H74.13,385.19,5
H81.01,386.04,5
H81.02,386.04,5
H81.03,386.04,5
H81.09,386.04,5
H83.01,386.34,5
H83.02,386.34,5
H83.03,386.34,5
H83.09,386.34,5
H83.11,386.48,5
H83.12,386.48,5
H83.13,386.48,5
H83.19,386.48,5
H83.2X1,386.58,5
H83.2X2,386.58,5
H83.2X3,386.58,5
H83.2X9,386.54,5
H90.0,389.06,5
H90.11,389.05,5
H90.12,389.05,5
K64.0,455.6,5
K64.1,455.6,5
K64.2,455.6,5
K64.3,455.6,5
M01.X0,711.8,5
M01.X11,711.81,5
M01.X12,711.81,5
M01.X19,711.81,5
M01.X21,711.82,5
M01.X22,711.82,5
M01.X29,711.82,5
M01.X31,711.83,5
M01.X32,711.83,5
M01.X39,711.83,5
M01.X41,711.84,5
M01.X42,711.84,5
M01.X49,711.84,5
M01.X51,711.85,5
M01.X52,711.85,5
M01.X59,711.85,5
M01.X61,711.86,5
M01.X62,711.86,5
M01.X69,711.86,5
M01.X71,711.87,5
M01.X72,711.87,5
M01.X79,711.87,5
M01.X8,711.88,5
M01.X9,711.89,5
N94.89,629.89,5
O30.101,V91.10,5
O30.102,V91.10,5
O30.103,V91.10,5
O30.201,V91.20,5
O30.202,V91.20,5
O30.203,V91.20,5
O30.801,V91.90,5
O30.802,V91.90,5
O30.803,V91.90,5
O35.7XX0,679.14,5
O35.7XX1,679.14,5
O35.7XX2,679.14,5
O35.7XX3,679.14,5
O35.7XX4,679.14,5
